TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
FS030422A06,12.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,12.0,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,13.0,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,13.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,13.0,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,14.0,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,14.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,14.0,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,15.0,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,15.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A06,15.0,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A07,16.0,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A07,16.0,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,0.375,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A07,16.0,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A08,17.0,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A08,18.0,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,0,0,0,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,NONTAXABLE|DEFAULT|||||||||T,
FS030422A08,19.0,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A01,2.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,
FS030422A01,2.0,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A09,20.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,50,1,5000,N,,"SELLER_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",98-765432||||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,
FS030422A09,20.0,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,600,6,10000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A10_DEC,21.0,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.54,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A10_DEC,21.0,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,0.375,58976.54,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A10_DEC,21.0,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.54,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A11_DEC1,22.0,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.55,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A11_DEC1,22.0,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,0.375,58976.55,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A11_DEC1,22.0,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.55,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A12_DEC2,23.0,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.55,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A12_DEC2,23.0,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,0.375,58976.55,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A12_DEC2,23.0,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.55,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A13_CURR,24.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,100,10,1000,N,,"VAT|National Consumption Tax|VAT",JP20180803||||,JAPAN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422EC1006A01,28.0,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A01,3.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",98-765432||||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,
FS030422A01,3.0,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,60,6,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422WTAX1,33.0,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,700,7,10000,N,,,,,,
FS030422CANINV01,35.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV01,35.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,99.75,9.975,1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",QC4564522||||,QUEBEC,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV02,36.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
FS030422CANINV02,36.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,150,15,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV03,37.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV03,37.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,70,7,1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
FS030422CANINV04,38.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV04,38.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV05,39.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV05,39.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422A01,4.0,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A01,4.0,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A01,4.0,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422CANINV06,40.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV06,40.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,70,7,1000,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
FS030422CANINV07,41.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,2.5,0.25,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",QC4564522||||,QUEBEC,TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV07,41.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50.12,5,1002.5,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV07,41.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,100,9.975,1002.5,N,,"VAT|Quebec Sales Tax (VAT)|VAT",QC4564522||||,QUEBEC,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV08,42.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,3.5,0.35,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"NEW BRUNSWICK",TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV08,42.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,150.53,15,1003.5,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV09,43.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,6,0.6,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV09,43.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50.3,5,1006,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV09,43.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,70.42,7,1006,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
FS030422CANINV10,44.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,24,2.4,1000,N,,"SALES|Advance Disposal Surcharge|Environmental Waste Recycling Fee",,ALBERTA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV10,44.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,51.2,5,1024,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV11,45.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,ONTARIO,TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV11,45.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV12,46.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,2,0.2,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,MANITOBA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
FS030422CANINV12,46.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50.1,5,1002,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV12,46.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,70.14,7,1002,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
FS030422CANINV13,47.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,"BRITISH COLUMBIA","NO_TAX|NO TAX||||21|||||F",
FS030422CANINV13,47.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV13,47.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422CANINV13,47.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422CANINV14,48.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV14,48.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV14,48.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422CANINV15,49.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV15,49.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,QUEBEC,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV15,49.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422CANINV15,49.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"VAT|Quebec Sales Tax (VAT)|VAT",QC4564522||||,QUEBEC,EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422A02,5.0,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A02,5.0,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,0.375,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422A02,5.0,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
FS030422CANINV16,50.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV16,50.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
FS030422CANINV16,50.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|DEFAULT|Exempt|||21|||||F,
FS030422CANINV17,51.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV17,51.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,99.75,9.975,1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",QC4564522||||,QUEBEC,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV17,52.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
FS030422CANINV17,52.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,150,15,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV17,53.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
FS030422CANINV17,53.0,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,70,7,1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
